Distance,Elevation,Grade
1110.1956940180246,-7.399999999999864,-0.006665491534395846
1120.4526458395464,-7.0,-0.006247475094991591
1130.2157450854074,-6.199999999999818,-0.005485678311384081
1138.9729657447363,-6.599999999999909,-0.005794694166146771
1147.8972510256983,-6.899999999999864,-0.006010990960936965
1156.6589977738972,-6.699999999999818,-0.005792545610153571
1165.706151757306,-6.699999999999818,-0.005747589124325667
1174.2335927582258,-6.899999999999864,-0.005876173226991447
1182.7225622770134,-6.899999999999864,-0.005833997101328459
1192.4147854783757,-7.399999999999864,-0.00620589419899814
1201.8429201501338,-7.599999999999909,-0.006323621725084107
1210.1949383699732,-7.699999999999818,-0.006362611308200516
1218.4753813379682,-7.7999999999999545,-0.006401442425069785
1227.116136060653,-8.0,-0.0065193503409400055
1235.4540000013233,-8.0,-0.0064753523805754255
1243.4815012623812,-7.899999999999864,-0.006353130297459022
1251.5544553326918,-8.0,-0.006392051073697323
1260.0401723884447,-7.7999999999999545,-0.0061902788267574164
1268.5894337831987,-7.199999999999818,-0.005675595120265123
1277.4442669952634,-7.099999999999909,-0.0055579724168320485
1285.6905803159436,-7.099999999999909,-0.0055223240402486
1294.0094585219065,-7.399999999999864,-0.00571865989948217
1302.3460258858731,-7.099999999999909,-0.005451700131054183
1310.846609206655,-7.399999999999864,-0.0056452066534912575
1319.2649354020493,-7.599999999999909,-0.0057607837486287694
1327.0950122388017,-8.199999999999818,-0.0061789095161818635
1336.2602675067847,-8.5,-0.006361036249217702
1344.6927976511006,-8.899999999999864,-0.006618612084147634
1352.7916659098569,-8.699999999999818,-0.006431145474383446
1361.6271502108577,-9.0,-0.006609738942563157
1371.0669599375394,-9.099999999999909,-0.006637166721904283
1381.6010055542808,-9.099999999999909,-0.006586561506119565
1391.9942707285695,-9.0,-0.006465543852626205
1401.0048304031789,-8.5,-0.006067074013980297
1408.8041116177008,-8.699999999999818,-0.006175450460610728
1416.639140713578,-8.5,-0.006000116582772413
1425.068835579826,-8.699999999999818,-0.006104968253312478
1433.1875544792747,-9.0,-0.006279708452582819
1441.4766901718665,-9.0,-0.006243597320277815
1449.4160066117468,-9.0,-0.00620939741174724
1456.7004959708377,-9.0,-0.006178346217972438
1462.3755950927582,-9.0,-0.006154369664127998
1467.7653936204345,-8.899999999999864,-0.006063639351822333
1474.0079032822687,-9.0,-0.006105801726001006
1479.9124286554547,-9.0,-0.006081440918890567
1485.5674999883718,-9.099999999999909,-0.006125605198061441
1490.4292300678753,-9.099999999999909,-0.006105623679686883
1495.67723712246,-9.399999999999864,-0.0062847784045203265
1501.4289964599307,-9.5,-0.006327305535192873
1507.942175559412,-10.0,-0.006631554022481154
1514.3987441098604,-10.5,-0.006933444735634493
1520.938084859174,-10.899999999999864,-0.0071666296665910045
1528.0179534097856,-11.0,-0.007198868295659355
1534.8424623401793,-11.0,-0.007166859316120473
1542.3279927506564,-11.0,-0.0071320757009552226
1549.1525023817262,-10.799999999999955,-0.006971553790472934
1555.9134649691864,-10.299999999999955,-0.006619905432982378
1562.2788915354404,-10.099999999999909,-0.0064649148463328575
1568.835138789972,-10.099999999999909,-0.0064378976160554035
1575.493600623138,-10.099999999999909,-0.006410689320480365
1582.5216003840287,-10.099999999999909,-0.006382219362787183
1589.0636304927332,-10.299999999999955,-0.006481804631578003
1595.4648066526597,-10.399999999999864,-0.006518476594804634
1601.9938129097227,-11.0,-0.00686644349769401
1608.623734648618,-11.599999999999909,-0.007211133188043985
1615.1727706794622,-12.199999999999818,-0.007553371516328614
1622.4180800218842,-13.099999999999909,-0.00807436761295412
1629.3760349559204,-14.0,-0.00859224617255325
1636.6240462105945,-15.099999999999909,-0.009226309508871103
1643.9465189160596,-16.59999999999991,-0.010097652088429958
1651.2736026979317,-18.0,-0.01090067689000219
1659.0585301104968,-19.199999999999818,-0.011572828596180423
1667.2076727837227,-20.5,-0.012296008670456346
1674.3353856274437,-22.5,-0.013438167880306912
1680.5928910936402,-23.299999999999955,-0.013864154801248479
1686.236353288398,-23.799999999999955,-0.014114272861919153
1691.5041609894524,-23.799999999999955,-0.014070317146650142
1696.5398231523257,-24.299999999999955,-0.014323271206713168
1700.562098513158,-24.799999999999955,-0.014583413344142614
1705.144722801746,-25.199999999999818,-0.014778804205307198
1710.064238626706,-25.399999999999864,-0.014853243185997348
1714.8251424121659,-25.699999999999818,-0.014986950776712317
1719.9411190248923,-25.899999999999864,-0.015058655039704891
1725.4163669499806,-26.0,-0.015068826573124616
1730.6509446737175,-26.0,-0.015023248957288625
1736.7718221330927,-25.59999999999991,-0.01473999040850291
1743.081920776609,-25.0,-0.014342412540692037
1749.4107894176766,-24.59999999999991,-0.014061877375403903
1755.2846181953107,-22.59999999999991,-0.012875404800867003
1760.6138798807447,-22.09999999999991,-0.012552439948671116
1765.8670262561163,-21.399999999999864,-0.012118692790459335
1771.1437094320027,-20.59999999999991,-0.011630902614111552
1775.9604971168437,-19.899999999999864,-0.011205204187990791
1780.2583447996417,-19.09999999999991,-0.010728779930055325
1784.259157584558,-18.399999999999864,-0.010312403286139709
1789.086225423731,-17.59999999999991,-0.009837424127409782
1794.2266412194904,-16.899999999999864,-0.00941909991288133
1799.195393103093,-15.099999999999909,-0.008392640431319005
1804.8893471515842,-14.5,-0.008033733493348728
1809.9596215155675,-14.099999999999909,-0.007790229037371171
1814.3223849048125,-12.899999999999864,-0.007110092510199975
1818.8864806134686,-12.599999999999909,-0.006927315219666825
1823.491928888799,-12.299999999999955,-0.0067452999408093555
1829.31632733294,-11.599999999999909,-0.006341166821001473
1835.2294250052375,-10.899999999999864,-0.005939311920071659
1841.2019520230078,-10.899999999999864,-0.005920045863531464
1847.1757924130195,-10.899999999999864,-0.005900900198438004
1853.9640474870441,-10.899999999999864,-0.005879294161488337
1862.200387592195,-10.899999999999864,-0.005853290587106711
1869.7535443606714,-11.199999999999818,-0.005990094274071536
1877.2334269661678,-11.799999999999955,-0.006285845878565116
1884.9678005851763,-11.799999999999955,-0.006260053883327195
1892.1608827514767,-11.599999999999909,-0.006130556923432337
1898.339873105762,-11.299999999999955,-0.005952569484574272
1904.9804894125498,-11.099999999999909,-0.005826831330657293
1911.5899202824328,-10.899999999999864,-0.0057020597798451535
1917.462070252696,-10.899999999999864,-0.0056845974525917935
1922.7249389523192,-10.899999999999864,-0.005669037613845694
1928.383660192146,-11.099999999999909,-0.0057561159789613105
1933.9614317838318,-11.099999999999909,-0.005739514665378606
1939.6109472937553,-11.299999999999955,-0.005825910611489533
1944.4938883114273,-11.699999999999818,-0.006016989855473366
1949.5636481361926,-11.5,-0.00589875586313591
1955.10304695147,-11.799999999999955,-0.006035487499443735
1961.6282149739195,-12.299999999999955,-0.006270301327289732
1967.6007619505517,-12.799999999999955,-0.006505384754634302
1973.5473027727949,-13.299999999999955,-0.0067391341374557975
1980.437607475579,-13.799999999999955,-0.006968156910325752
1987.4319823595833,-14.399999999999864,-0.007245530980589046
1994.628082334912,-15.899999999999864,-0.007971410881464839
2001.3037537038,-16.799999999999955,-0.008394527801643454
2008.3188264267592,-18.0,-0.00896272034257925
2016.7372913842416,-20.399999999999864,-0.010115348234572375
2023.5255693467525,-21.5,-0.01062502017552502
2030.2012450270781,-21.899999999999864,-0.010787107954762272
2037.1956277836307,-21.799999999999955,-0.010700985071186948
2043.7428871739307,-21.5,-0.010519914288107937
2049.5981025289634,-21.59999999999991,-0.010538651442616016
2055.715423662422,-21.09999999999991,-0.010264066590699877
2061.6855521518128,-21.0,-0.010185840405236376
2068.9404481487527,-21.0,-0.010150122986280435
2076.291336494603,-21.199999999999818,-0.010210513152644426
2082.780773954651,-21.199999999999818,-0.010178699681266315
2088.6798564801725,-21.299999999999955,-0.010197828994192798
2094.0096871595474,-21.699999999999818,-0.010362893797991511
2098.5235478242294,-21.899999999999864,-0.010435908628571744
2102.403316054234,-21.899999999999864,-0.010416650236787834
2105.5010094433037,-21.899999999999864,-0.0104013248636676
2109.5321434874813,-22.09999999999991,-0.01047625658050612
2110.6264422044605,-22.09999999999991,-0.010470824944710438
2111.2928478998942,-22.09999999999991,-0.01046751994730755
2111.6870112620036,-22.09999999999991,-0.010465566100533208
2113.061421072853,-21.5,-0.010174810720402024
2114.5877921264705,-21.5,-0.010167466245692822
2116.1159006429125,-21.5,-0.010160124024146282
2118.0322428623053,-21.5,-0.010150931399866196
2121.3673711863194,-20.699999999999818,-0.009757857258087213
2122.5000844956744,-20.699999999999818,-0.009752649788430198
2124.1991544649395,-20.0,-0.009415313040663441
2125.8722251959884,-20.0,-0.009407903148156592
2127.2444804360853,-20.0,-0.009401834243283592
2127.6897583989253,-20.0,-0.009399866649285321
2128.0038161453126,-20.0,-0.009398479386295556
2128.5701728063436,-19.199999999999818,-0.009020139549680058
2128.681492297251,-19.199999999999818,-0.00901966784109133
2128.681492297251,-19.199999999999818,-0.00901966784109133
2129.9456393619257,-19.199999999999818,-0.009014314565207224
2131.1312679382236,-19.199999999999818,-0.009009299562562835
2131.7000796126194,-19.199999999999818,-0.009006895568296322
2131.7000796126194,-19.199999999999818,-0.009006895568296322
2131.7000796126194,-19.199999999999818,-0.009006895568296322
2138.251001158357,-20.0,-0.009353438856881337
2139.923017180526,-20.699999999999818,-0.00967324517462001
2141.6201811578976,-20.699999999999818,-0.009665579444067466
2142.805809278346,-20.699999999999818,-0.00966023141731689
2143.473726223001,-20.699999999999818,-0.009657221241743482
2144.0400828775378,-20.699999999999818,-0.009654670248616872
2144.7079998225886,-20.699999999999818,-0.009651663537279729
2145.3840709589294,-20.0,-0.009322340121160932
2145.940668412677,-20.0,-0.009319922164853573
2146.608585357728,-20.0,-0.009317022272445184
2147.174942015684,-20.0,-0.009314564737433449
2147.8428589607347,-20.0,-0.009311668177474256
2148.5189300999396,-19.899999999999864,-0.009262194398759244
2150.634000424813,-19.199999999999818,-0.008927599952482504
2151.986142709726,-19.199999999999818,-0.008921990536529973
2154.988749356798,-19.199999999999818,-0.008909559275300377
2157.0310387366703,-20.0,-0.009272003805616815
2158.784040671011,-20.0,-0.009264474640911017
2159.9216637842233,-20.0,-0.00925959507483231
2161.8186690859566,-20.0,-0.009251469739807661
2164.887041100366,-20.0,-0.009238357300080852
2166.252503012711,-20.0,-0.009232534052325407
2170.3895263564104,-20.0,-0.009214935732562
2171.85935053914,-20.0,-0.009208699446874965
2175.661089344654,-19.899999999999864,-0.009146645172568711
2176.9400954977996,-19.899999999999864,-0.009141271292285763
2180.637732899619,-19.199999999999818,-0.008804763721330896
2181.8106030178164,-19.199999999999818,-0.008800030567934238
2185.107113810047,-19.199999999999818,-0.008786754607430603
2188.249663882313,-19.199999999999818,-0.00877413593014605
2191.398123392642,-19.09999999999991,-0.008715896849646833
2195.679212188515,-18.799999999999955,-0.008562270797864546
2196.8782054380263,-18.799999999999955,-0.008557597755516675
2200.114011494534,-18.59999999999991,-0.008454107333903553
2201.446824148255,-18.59999999999991,-0.008448988999403287
2203.3476941193194,-18.09999999999991,-0.00821477247930881
2205.245148193196,-17.899999999999864,-0.008117011396517848
2206.402061708314,-17.899999999999864,-0.008112755290910456
2207.286683547501,-17.899999999999864,-0.00810950391420447
2208.8883264667484,-17.899999999999864,-0.008103623793708034
2210.7377345505424,-17.899999999999864,-0.008096844650656425
2211.501789218225,-17.59999999999991,-0.007958392837756456
2212.265843897511,-17.59999999999991,-0.007955644231704405
2212.9623689763685,-17.59999999999991,-0.00795314021003484
2214.119017280793,-17.59999999999991,-0.00794898551642217
2214.857086009788,-17.59999999999991,-0.007946336633262184
2215.8626638300043,-17.59999999999991,-0.007942730516330473
2216.707517701926,-17.59999999999991,-0.007939703302962555
2218.281748415953,-17.5,-0.007888988859281075
2219.2498702320236,-17.5,-0.007885547380102073
2219.937075739204,-17.5,-0.0078831063237109
2220.7029522704747,-17.09999999999991,-0.007700264451180494
2222.068415457498,-17.09999999999991,-0.007695532631239538
2223.5508334191823,-17.299999999999955,-0.00778034832394523
2224.620510052485,-17.299999999999955,-0.007776607255855876
2224.970492077157,-17.299999999999955,-0.007775384015924302
2225.4625378952705,-17.299999999999955,-0.007773664892315561
2225.9199563245434,-17.299999999999955,-0.007772067432544093
2226.377374753426,-17.299999999999955,-0.007770470629183407
2226.8694205651095,-17.299999999999955,-0.0077687536773529174
2227.3268389927825,-17.299999999999955,-0.0077671582352157945
2227.818884799968,-17.299999999999955,-0.007765442746730864
2228.2763032264315,-17.299999999999955,-0.0077638486640774435
2228.73372165246,-17.699999999999818,-0.007941729345251898
2229.127885154915,-17.699999999999818,-0.007940325056213516
2229.5853035795003,-17.699999999999818,-0.007938696030864239
2232.6395094965264,-17.799999999999955,-0.007972626088666666
2235.7260035700597,-17.799999999999955,-0.007961619613305252
2239.4719569448625,-17.899999999999864,-0.00799295563603281
2244.288797314503,-18.09999999999991,-0.008064915719250667
2249.01148764834,-18.299999999999955,-0.00813690819300136
2254.630859046286,-18.399999999999864,-0.008160981176219289
2260.7223039054816,-19.199999999999818,-0.008492860873195751
2267.4744217776806,-19.199999999999818,-0.008467570710212105
2274.3531923013115,-19.199999999999818,-0.008441960582460033
2281.5382057380302,-20.0,-0.008766015817618279
2289.174409668519,-20.0,-0.008736774234207902
2296.4386578660415,-19.899999999999864,-0.008665591798777624
2304.140231967157,-20.399999999999864,-0.008853627794426118
2311.508634462231,-20.199999999999818,-0.008738881481487227
2318.3775870053087,-20.699999999999818,-0.008928657745841303
2325.583953700898,-21.09999999999991,-0.009072990018881795
2333.826183493677,-20.899999999999864,-0.008955251315551319
2342.494512808215,-20.799999999999955,-0.008879423147533705
2351.1022500351773,-20.59999999999991,-0.008761847767229899
2359.677029863651,-20.799999999999955,-0.008814765638161014
2368.3453541523454,-21.09999999999991,-0.00890917364015596
2376.8066569158395,-21.0,-0.008835384207165484
2385.6513288877745,-19.59999999999991,-0.00821578566937429
2394.7329495887775,-17.799999999999955,-0.007432979114876489
2404.6070458396925,-16.59999999999991,-0.006903414854714095
2414.51203338787,-14.799999999999955,-0.006129602915763338
2423.83862391209,-13.5,-0.005569677728053907
2432.778472498979,-12.799999999999955,-0.005261473720149966
2441.5128208148744,-12.0,-0.004914985453975582
2450.179513922026,-11.699999999999818,-0.004775160323364027
2458.7794606078305,-11.199999999999818,-0.004555105563323311
2466.8025464612733,-11.0,-0.0044592138174090745
2474.5136649346146,-10.599999999999909,-0.00428367001977336
2481.6414110843466,-10.199999999999818,-0.004110182863020066
2488.962493090742,-10.199999999999818,-0.00409809309232847
2496.8255289981266,-10.299999999999955,-0.004125238179590754
2505.151972403289,-10.099999999999909,-0.004031691534590051
2512.871864054386,-10.399999999999864,-0.00413869093317795
2520.001917836258,-10.399999999999864,-0.004126980986161147
2528.3012520674065,-10.5,-0.004152986117225583
2537.45944180589,-10.899999999999864,-0.004295635161854023
2545.3954150592645,-10.399999999999864,-0.004085809198237171
2552.5697425953736,-10.199999999999818,-0.003995973089310686
2559.2221160552135,-10.199999999999818,-0.0039855860638318115
2566.623105894375,-10.399999999999864,-0.0040520168216812815
2573.6559022408946,-10.899999999999864,-0.004235220407867726
2580.911464917385,-11.599999999999909,-0.004494536196874629
2587.8635150878818,-12.099999999999909,-0.004675671622345587
2593.8993337661645,-12.599999999999909,-0.004857551654368009
2600.2006136722944,-12.799999999999955,-0.004922697092176423
2606.081917491891,-14.899999999999864,-0.00571739510565336
2612.432761171892,-16.59999999999991,-0.006354230526703944
2619.427107219847,-17.399999999999864,-0.006642673870191224
2627.2622838509374,-19.899999999999864,-0.007574424572042053
2635.845718351686,-22.5,-0.008536159701361531
2645.9302452257625,-24.5,-0.009259503361514185
2654.4804516359795,-25.59999999999991,-0.00964407177465647
2662.44555899496,-26.799999999999955,-0.010065933520953052
2668.77695899675,-26.899999999999864,-0.010079523472097176
2675.7919894570778,-26.699999999999818,-0.009978354111680141
2683.0574591682816,-26.399999999999864,-0.009839520920354637
2688.9310324413964,-26.199999999999818,-0.009743648938519523
2695.963811953942,-25.899999999999864,-0.00960695387866814
2703.6836736800874,-25.399999999999864,-0.009394590146497038
2711.0064925702036,-25.199999999999818,-0.00929544066717031
2718.638290293228,-24.699999999999818,-0.00908543077914779
2726.4424633769136,-23.799999999999955,-0.0087293241356437
2734.3756844153236,-21.899999999999864,-0.008009140852451158
2742.459428292934,-20.699999999999818,-0.007547969456337482
2751.003466199122,-19.399999999999864,-0.0070519722124536425
2759.183834456561,-16.399999999999864,-0.005943786635452635
2767.267574094454,-14.899999999999864,-0.005384372707390127
2775.8864886103074,-13.799999999999955,-0.004971384837464536
2783.502129371076,-12.599999999999909,-0.00452667158650489
2790.7782562264365,-11.599999999999909,-0.004156546645767873
2798.983553608748,-11.099999999999909,-0.003965725338288825
2806.961319416257,-11.399999999999864,-0.004061331348296113
2815.1538977349314,-11.099999999999909,-0.003942946070881223
2822.794376947436,-11.0,-0.003896847779573437
2830.574887427999,-10.899999999999864,-0.0038508078512291704
2839.2047922544875,-11.0,-0.00387432425797837
2848.356202762529,-11.0,-0.003861876541048993
2856.9789048604057,-11.0,-0.0038502209383787763
2866.364198403694,-11.0,-0.0038376142173859157
2876.934144314938,-10.5,-0.0036497185800199415
2886.617515897874,-9.799999999999955,-0.0033949769742707644
2896.5463449897943,-9.299999999999955,-0.0032107202483006437
2905.130626253419,-9.099999999999909,-0.0031323892694407546
2913.106632379615,-9.0,-0.003089485259469618
2922.026718613022,-9.0,-0.003080053971673458
2930.7828936784817,-9.0,-0.0030708518257740775
2940.037981843074,-9.0,-0.003061184942365272
2949.8249081556723,-9.099999999999909,-0.0030849288630115774
2958.65502914879,-9.0,-0.0030419227356118348
2966.7277426876326,-8.699999999999818,-0.002932523896553538
2974.640278660053,-9.0,-0.0030255759207476716
2982.736800901206,-8.699999999999818,-0.002916784342946784
2990.645595017667,-9.0,-0.0030093836645150303
2998.635737460169,-9.0,-0.0030013648832261835
3006.3800183579224,-8.899999999999864,-0.0029603709263810976
3014.4974214864005,-9.299999999999955,-0.0030850913766628046
3022.2629231412993,-9.299999999999955,-0.003077164441515121
3030.1265863152807,-9.0,-0.0029701729428222514
3037.4864967331987,-8.699999999999818,-0.002864210263767962
3044.1270292817994,-8.599999999999909,-0.0028251120657172136
3051.680458310259,-8.699999999999818,-0.0028508882626646567
3057.8040902997277,-8.5,-0.0027797725913718775
3063.393322276312,-8.199999999999818,-0.002676770214379998
3068.6805968127205,-7.899999999999864,-0.0025743963083695266
3073.943401193017,-7.699999999999818,-0.002504925756606774
3079.5868112055705,-7.599999999999909,-0.002467863536869976
3085.465750134536,-7.599999999999909,-0.002463161355678158
3091.950084172665,-7.599999999999909,-0.0024579956962770618
3098.907986944853,-7.599999999999909,-0.0024524768182912675
3105.7258832922657,-7.599999999999909,-0.0024470929778076323
3110.8722909640214,-7.899999999999864,-0.0025394806540103097
3116.775392128867,-7.899999999999864,-0.002534670935849466
3122.7283390061298,-7.899999999999864,-0.0025298390197189538
3129.47943008679,-8.099999999999909,-0.0025882898996320517
3137.3253051619695,-8.299999999999955,-0.002645565630807754
3144.0133138616643,-8.199999999999818,-0.002608131449013519
3151.0315440261616,-8.199999999999818,-0.0026023224094806896
3157.5286852257027,-8.299999999999955,-0.0026286380354472263
3163.903345623603,-8.299999999999955,-0.0026233418323226405
3171.0044430708253,-8.199999999999818,-0.0025859314129685904
3177.8641033520403,-8.199999999999818,-0.002580349484218152
3185.321914120645,-8.199999999999818,-0.0025743080985469406
3193.6114841877793,-8.399999999999864,-0.0026302510626574254
3202.3364498143014,-8.399999999999864,-0.0026230847793919237
3211.5302521545113,-8.099999999999909,-0.0025221621358123224
3220.329397241402,-7.599999999999909,-0.002360007024905657
3229.402407351598,-7.5,-0.002322411100867011
3238.0853678830986,-7.699999999999818,-0.002377948424822938
3247.741376971409,-7.5,-0.002309297179011808
3257.305354133132,-7.399999999999864,-0.0022718164849390454
3266.7657514132447,-7.099999999999909,-0.0021734034639393283
3277.0076653983733,-7.199999999999818,-0.0021971263833234097
3287.102161097489,-8.099999999999909,-0.0024641765308856425
3297.0257631170302,-8.699999999999818,-0.002638741891957429
3306.8817008587907,-8.399999999999864,-0.0025401573929355863
3316.7441940671197,-8.699999999999818,-0.002623054263745177
3326.444523001485,-9.0,-0.002705591491987129
3335.349412748533,-9.5,-0.002848277294033616
3343.971066705095,-10.399999999999864,-0.00311007475619317
3352.634055593465,-10.599999999999909,-0.00316169311181311
3361.779274095626,-11.299999999999955,-0.003361315267505134
3370.6876827351743,-11.399999999999864,-0.003382099165814506
3379.1791284739597,-11.399999999999864,-0.0033736003823946776
3387.5974086814563,-10.699999999999818,-0.0031585807606827002
3396.8253328036476,-10.199999999999818,-0.003002803794913121
3405.491834167544,-9.199999999999818,-0.002701518737380474
3414.332281275328,-8.699999999999818,-0.002548082401854039
3423.053951618133,-8.5,-0.002483162731332912
3431.248421494419,-8.0,-0.0023315129122932297
3440.3672110546927,-7.899999999999864,-0.0022962665074284347
3449.1370910124538,-8.799999999999955,-0.002551362780833051
3458.0642495767443,-9.299999999999955,-0.002689365878941736
3467.524493811504,-9.799999999999955,-0.0028262237274718693
3476.9390339208835,-10.799999999999955,-0.0031061804347546993
3486.3382166862025,-11.0,-0.0031551729397200036
3495.26061726455,-11.0,-0.003147118685704411
3502.8746006258107,-11.199999999999818,-0.00319737395052591
3510.5614719689734,-11.199999999999818,-0.0031903728475998054
3519.2622436321717,-10.899999999999864,-0.0030972400592546227
3528.185193939291,-10.399999999999864,-0.002947691072981362
